event_id,event_ts,event_type,customer_id,first_name,last_name,email_masked,phone_masked,country_iso2,city,preferred_language,marketing_consent,loyalty_tier,user_tenure_days,days_since_last_purchase,past_12m_orders,avg_order_value_user,device_type,channel,campaign_id,coupon_applied,product_sku,product_name,product_category,product_subcategory,brand,is_fragile,list_price,discount_pct,unit_price,gift_persona,delivery_speed,delivery_window_hours,payment_type_masked,rating,returned_flag,shipping_country_iso2,currency,season
EVT-008104,2023-07-26 04:03:03.542431,view,C01106,Lucas,Williams,luca****s.e***@za,+27*******514,ZA,Johannesburg,No,True,Silver,849,49.0,2,91.27,app,web,CMP-136,False,CHO-1007,Dark Cocoa 85% v3,Chocolate,Dark,ChocoForge,False,25.93,0.17,21.52,Parent,standard,48,,,False,ZA,EUR,regular
EVT-008213,2023-07-26 05:55:26.951782,purchase,C01045,Santiago,Santos,sant****s.e***@dk,+45*******774,DK,Copenhagen,No,True,Silver,258,136.0,1,48.97,app,web,,False,JEW-1026,Silver Pendant Heart v2,Jewelry,General,LunaGems,True,285.03,0.07,265.08,Friend,standard,48,invoice,3.0,False,DK,EUR,regular
EVT-001946,2023-07-26 19:20:25.676232,view,C00130,Hiro,Tanaka,hiro****1.e***@cn,+86*******315,CN,Shanghai,Sv,False,Silver,0,57.0,1,58.01,web,web,CMP-109,False,PER-1061,Midnight Bloom v2,Perfume,General,Scentora,True,70.35,0.07,65.43,Colleague,standard,48,,,False,CN,EUR,regular
EVT-007899,2023-07-27 01:02:52.279613,add_to_cart,C00638,Isha,Silva,isha****a.e***@dk,+45*******417,DK,Copenhagen,No,True,Bronze,0,,0,,web,app,,True,FLO-1019,Red Roses 12x v5,Flowers,Roses,BloomCraft,True,56.23,0.14,48.36,Partner,same_day,8,,,False,DK,MXN,regular
EVT-004448,2023-07-27 06:55:24.745755,add_to_cart,C00964,Milan,Santos,mila****2.e***@dk,+45*******182,DK,Copenhagen,Da,True,Silver,879,,0,,web,app,CMP-420,False,CHO-1007,Dark Cocoa 85% v3,Chocolate,Dark,ChocoForge,False,25.93,0.11,23.08,Friend,same_day,8,,,False,DK,ZAR,regular
EVT-007286,2023-07-27 14:57:56.103389,purchase,C01851,Amir,Schmidt,amir****1.e***@au,+61*******187,AU,Sydney,Fr,True,Gold,643,,0,,app,web,,True,JEW-1029,Silver Pendant Heart v5,Jewelry,General,LunaGems,True,158.6,0.12,139.57,Partner,same_day,8,wallet,2,False,AU,EUR,regular
EVT-004293,2023-07-27 15:45:09.793523,purchase,C01382,Mateo,Santos,mate****s.e***@se,+46*******524,SE,Gothenburg,Ja,False,Bronze,0,,0,,web,app,,False,CAR-1040,Pop-up Heart Card v1,Cards,General,PaperMuse,False,9.26,0.13,8.06,Partner,two_hour,2,invoice,3.0,False,SE,ZAR,regular
EVT-007335,2023-07-27 18:45:40.786556,purchase,C00448,Mei,Fernández,mei.****1.e***@cn,+86*******014,CN,Shanghai,Fr,True,Bronze,116,,0,,web,web,,True,PLU-1070,Cupid Plush v1,Plush,General,HeartHaven,False,53.35,0.19,43.21,Self,standard,48,wallet,3,False,CN,EUR,regular
EVT-006385,2023-07-28 00:52:10.144052,view,C00787,Léa,Bakker,lea.****1.e***@ca,+14*******445,CA,Vancouver,Pl,True,Bronze,0,,0,,web,app,,False,GIF-1078,Universal Gift Card $50 v4,GiftCards,GiftCard,Giftly,False,75.0,0.1,67.5,Partner,standard,48,,,False,CA,EUR,regular
EVT-006104,2023-07-28 01:01:05.130235,view,C00430,Olivia,Smith,oliv****h.e***@no,+47*******013,NO,Bergen,Da,True,Silver,628,,0,,app,web,CMP-242,False,JEW-1031,Couple Bracelet Set v2,Jewelry,General,AuroraLink,True,288.27,0.01,285.39,Self,standard,48,,,False,NO,MXN,regular
EVT-004030,2023-07-28 03:24:42.328479,add_to_cart,C00221,Milan,Patel,mila****l.e***@es,+34*******985,ES,Barcelona,It,False,Silver,478,,0,,app,app,,False,PLU-1069,Giant Teddy Bear v5,Plush,General,CuddleNest,False,49.06,0.15,41.7,Colleague,standard,48,,,False,ES,EUR,regular
EVT-009199,2023-07-28 04:12:15.705947,purchase,C01148,Chloé,Williams,chlo****2.e***@no,+47*******431,NO,Oslo,Zh,False,Silver,298,,0,,web,web,,False,FLO-1020,Tulip Mix 20x v1,Flowers,General,PetalWorks,True,30.74,0.1,27.67,Self,express,24,card,3,False,NO,PLN,regular
EVT-003051,2023-07-28 09:26:30.708631,view,C01580,Wei,Brown,wei.****1.e***@es,+34*******998,ES,Madrid,Fr,True,Silver,52,,0,,web,app,CMP-810,False,FLO-1016,Red Roses 12x v2,Flowers,Roses,BloomCraft,True,70.95,0.04,68.11,Friend,standard,48,,,False,ES,AUD,regular
EVT-009292,2023-07-28 09:58:36.486161,view,C01086,Leah,Sharma,leah****a.e***@nl,+31*******604,NL,Amsterdam,Fr,False,Gold,0,,0,,web,email,,False,CHO-1005,Dark Cocoa 85% v1,Chocolate,Dark,ChocoForge,False,28.95,0.07,26.92,Partner,standard,48,,,False,NL,CAD,regular
EVT-005151,2023-07-29 00:06:41.450798,view,C01461,Léa,Bakker,lea.****2.e***@cn,+86*******972,CN,Beijing,It,True,Bronze,0,,0,,web,web,,False,PLU-1074,Cupid Plush v5,Plush,General,HeartHaven,False,42.94,0.19,34.78,Partner,standard,48,,,False,CN,CAD,regular
EVT-009941,2023-07-29 15:38:56.653746,view,C00914,Zoë,Kowalski,zoë.****1.e***@uk,+44*******319,GB,London,Pt,False,Bronze,0,,0,,web,web,,False,GIF-1081,Universal Gift Card $100 v2,GiftCards,GiftCard,Giftly,False,50.0,0.11,44.5,Parent,same_day,8,,,False,GB,KRW,regular
EVT-000408,2023-07-30 08:10:03.841026,purchase,C00624,Mateo,Kowalski,mate****1.e***@au,+61*******512,AU,Sydney,It,False,Gold,385,205.0,1,23.91,app,web,CMP-832,False,EXP-1048,Spa Day for Two v4,Experiences,Spa,ZenPulse,False,220.53,0.16,185.25,Colleague,same_day,8,invoice,1,False,AU,SGD,regular
EVT-005875,2023-07-30 09:17:36.729950,view,C00237,Noa,Kowalski,noa.****1.e***@com,+13*******168,US,Chicago,Pt,True,Silver,0,,0,,web,email,,False,PLU-1067,Giant Teddy Bear v3,Plush,General,CuddleNest,False,27.3,0.26,20.2,Friend,standard,48,,,False,US,CAD,regular
EVT-000613,2023-07-30 22:54:14.564871,add_to_cart,C01526,Sofía,Bakker,sofi****1.e***@sg,+65*******297,SG,Singapore,It,True,Bronze,52,,0,,app,social,,False,JEW-1032,Couple Bracelet Set v3,Jewelry,General,AuroraLink,True,262.78,0.2,210.22,Parent,same_day,8,,,False,SG,AED,regular
EVT-005902,2023-07-30 23:53:31.073275,add_to_cart,C00986,Lucas,Müller,luca****1.e***@uk,+44*******317,GB,Manchester,Zh,True,Silver,0,,0,,web,web,CMP-855,False,PLU-1074,Cupid Plush v5,Plush,General,HeartHaven,False,42.94,0.0,42.94,Partner,standard,48,,,False,GB,USD,regular
EVT-003446,2023-07-31 03:44:38.451019,view,C00231,Fleur,Tanaka,fleu****a.e***@cn,+86*******538,CN,Guangzhou,Hi,True,Bronze,872,,0,,web,web,,False,GIF-1081,Universal Gift Card $100 v2,GiftCards,GiftCard,Giftly,False,50.0,0.11,44.5,Parent,two_hour,2,,,False,CN,EUR,regular
EVT-009318,2023-07-31 21:11:54.878661,add_to_cart,C00236,Aarav,Brown,aara****1.e***@mx,+52*******662,MX,Ciudad de México,It,True,Silver,0,,0,,app,app,CMP-267,False,GIF-1080,Universal Gift Card $100 v1,GiftCards,GiftCard,Giftly,False,75.0,0.24,57.0,Partner,express,24,,,False,MX,EUR,regular
EVT-008280,2023-07-31 22:57:53.092542,add_to_cart,C01722,Mei,Bakker,mei.****2.e***@ca,+18*******366,CA,Toronto,Pt,True,Bronze,412,,0,,app,web,CMP-922,False,CHO-1006,Dark Cocoa 85% v2,Chocolate,Dark,ChocoForge,False,15.91,0.01,15.75,Partner,standard,48,,,False,CA,PLN,regular
EVT-000659,2023-08-01 02:45:25.636997,purchase,C01473,Giulia,Dubois,giul****1.e***@no,+47*******322,NO,Oslo,Pt,True,Silver,0,,0,,app,web,,False,PLU-1065,Giant Teddy Bear v1,Plush,General,CuddleNest,False,18.72,0.17,15.54,Partner,express,24,invoice,2,False,NO,EUR,regular
EVT-009863,2023-08-01 04:02:14.595977,view,C00200,Hiro,Romano,hiro****o.e***@pl,+48*******229,PL,Warsaw,No,True,Bronze,0,,0,,web,web,,False,EXP-1048,Spa Day for Two v4,Experiences,Spa,ZenPulse,False,220.53,0.04,211.71,Partner,standard,48,,,False,PL,ZAR,regular
EVT-001772,2023-08-01 16:04:14.497061,view,C00397,Mei,Sharma,mei.****1.e***@jp,+81*******634,JP,Tokyo,Fr,True,Gold,763,,0,,web,web,,False,GIF-1075,Universal Gift Card $50 v1,GiftCards,GiftCard,Giftly,False,100.0,0.18,82.0,Partner,standard,48,,,False,JP,NOK,regular
EVT-009693,2023-08-01 19:08:48.193575,purchase,C01652,Fleur,Tanaka,fleu****1.e***@mx,+52*******479,MX,Monterrey,Hi,True,Bronze,740,,0,,web,app,,False,GIF-1078,Universal Gift Card $50 v4,GiftCards,GiftCard,Giftly,False,75.0,0.21,59.25,Parent,standard,48,invoice,3.0,False,MX,EUR,regular
EVT-004936,2023-08-01 19:13:46.432452,view,C00779,Milan,Williams,mila****2.e***@no,+47*******312,NO,Bergen,Zh,True,Silver,75,,0,,app,app,,False,GIF-1082,Universal Gift Card $100 v3,GiftCards,GiftCard,Giftly,False,50.0,0.15,42.5,Partner,standard,48,,,False,NO,KRW,regular
EVT-005615,2023-08-02 05:16:22.303476,purchase,C01490,Fleur,Santos,fleu****2.e***@fr,+33*******650,FR,Marseille,En,True,Bronze,0,,0,,app,social,CMP-565,False,PER-1061,Midnight Bloom v2,Perfume,General,Scentora,True,70.35,0.17,58.39,Partner,standard,48,invoice,1,False,FR,RON,regular
EVT-007188,2023-08-02 07:59:08.172820,view,C00226,Yui,Johnson,yui.****n.e***@uk,+44*******573,GB,Cardiff,Da,True,Silver,0,,0,,app,web,,False,PER-1060,Midnight Bloom v1,Perfume,General,Scentora,True,164.76,0.16,138.4,Parent,standard,48,,,False,GB,EUR,regular
EVT-005656,2023-08-02 09:06:06.127878,view,C01719,Zoë,Tanaka,zoë.****a.e***@sg,+65*******724,SG,Singapore,Sv,True,Bronze,0,,0,,web,web,,False,FLO-1021,Tulip Mix 20x v2,Flowers,General,PetalWorks,True,48.03,0.22,37.46,Friend,express,24,,,False,SG,MXN,regular
EVT-005876,2023-08-02 11:44:06.387408,purchase,C00352,Amir,Jansen,amir****2.e***@es,+34*******842,ES,Madrid,Hi,True,Bronze,0,,0,,web,web,,True,GIF-1084,Universal Gift Card $100 v5,GiftCards,GiftCard,Giftly,False,25.0,0.12,22.0,Partner,express,24,card,3.0,False,ES,CAD,regular
EVT-003773,2023-08-02 19:06:56.947272,purchase,C01993,Noa,Zhang,noa.****1.e***@cn,+86*******920,CN,Guangzhou,Nl,True,Bronze,371,,0,,web,app,CMP-179,False,PER-1062,Midnight Bloom v3,Perfume,General,Scentora,True,173.06,0.18,141.91,Partner,standard,48,card,4.0,False,CN,PLN,regular
EVT-005206,2023-08-02 22:43:17.579314,view,C01625,Olivia,Brown,oliv****1.e***@it,+39*******850,IT,Florence,Fr,True,Bronze,0,,0,,app,app,CMP-926,False,CHO-1010,Heart Box Pralines v1,Chocolate,General,VelvetCacao,False,26.21,0.13,22.8,Self,standard,48,,,False,IT,EUR,regular
EVT-000510,2023-08-03 05:08:24.888934,view,C01734,Olivia,Santos,oliv****s.e***@mx,+52*******962,MX,Guadalajara,Pl,True,Silver,419,,0,,app,app,,False,CHO-1000,Truffle Assortment v1,Chocolate,General,SweetArrow,False,18.11,0.11,16.12,Partner,standard,48,,,False,MX,ZAR,regular
EVT-006776,2023-08-03 17:24:01.370608,add_to_cart,C00378,Yui,Williams,yui.****s.e***@se,+46*******868,SE,Stockholm,Pt,True,Bronze,227,,0,,app,app,,False,CHO-1013,Heart Box Pralines v4,Chocolate,General,VelvetCacao,False,16.0,0.06,15.04,Partner,standard,48,,,False,SE,BRL,regular
EVT-002103,2023-08-03 17:51:22.879208,view,C00224,Mateo,Sharma,mate****2.e***@no,+47*******688,NO,Bergen,No,False,Bronze,0,,0,,app,web,,False,CHO-1001,Truffle Assortment v2,Chocolate,General,SweetArrow,False,26.04,0.11,23.18,Partner,standard,48,,,False,NO,EUR,regular
EVT-007780,2023-08-03 18:37:47.851060,purchase,C01429,Santiago,Smith,sant****2.e***@dk,+45*******913,DK,Copenhagen,Ja,True,Silver,0,,0,,web,web,,False,CHO-1010,Heart Box Pralines v1,Chocolate,General,VelvetCacao,False,26.21,0.03,25.42,Colleague,express,24,invoice,4,False,DK,NOK,regular
EVT-007497,2023-08-03 19:59:47.876442,view,C00606,Noah,Smith,noah****2.e***@com,+17*******567,US,New York,It,True,Gold,117,,0,,app,social,,False,PER-1061,Midnight Bloom v2,Perfume,General,Scentora,True,70.35,0.16,59.09,Parent,standard,48,,,False,US,AUD,regular
EVT-002891,2023-08-03 21:39:08.334190,view,C00973,Lucas,Fernández,luca****z.e***@com,+14*******557,US,New York,De,False,Bronze,441,,0,,app,email,,False,CHO-1001,Truffle Assortment v2,Chocolate,General,SweetArrow,False,26.04,0.13,22.65,Partner,express,24,,,False,US,INR,regular
EVT-003455,2023-08-04 07:07:57.105146,view,C01772,Olivia,Sharma,oliv****a.e***@sg,+65*******589,SG,Singapore,Zh,True,Bronze,0,,0,,web,app,,False,PER-1055,Eau de Romance v1,Perfume,General,AromaNova,True,51.77,0.17,42.97,Partner,same_day,8,,,False,SG,GBP,regular
EVT-005204,2023-08-04 10:43:45.312616,view,C01561,Fleur,Kowalski,fleu****i.e***@it,+39*******005,IT,Milan,Fr,False,Silver,401,,0,,web,web,,False,EXP-1051,Gourmet Dinner v2,Experiences,Dinner,Epicurea,False,131.77,0.07,122.55,Partner,same_day,8,,,False,IT,CNY,regular
EVT-008231,2023-08-04 11:55:41.108526,view,C00217,Liam,Zhang,liam****1.e***@ca,+13*******080,CA,Toronto,Pt,True,Bronze,161,,0,,web,web,,False,CHO-1003,Truffle Assortment v4,Chocolate,General,SweetArrow,False,17.82,0.1,16.04,Partner,standard,48,,,False,CA,INR,regular
EVT-004715,2023-08-04 14:02:15.033592,purchase,C00053,Leah,Fernández,leah****z.e***@sg,+65*******301,SG,Singapore,No,True,Bronze,66,,0,,web,web,,False,CAR-1038,Premium Foil Card v4,Cards,General,Ink&Love,False,10.58,0.11,9.42,Partner,express,24,card,5,False,SG,RON,regular
EVT-005524,2023-08-04 21:10:32.872564,purchase,C01649,Lucas,Kowalski,luca****2.e***@se,+46*******680,SE,Stockholm,Pt,True,Gold,180,,0,,app,web,CMP-369,False,CHO-1011,Heart Box Pralines v2,Chocolate,General,VelvetCacao,False,30.54,0.16,25.65,Partner,standard,48,wallet,3,False,SE,GBP,regular
EVT-007771,2023-08-04 22:06:03.192847,view,C00029,Isha,Fernández,isha****1.e***@de,+49*******433,DE,Berlin,Zh,True,Gold,0,,0,,web,app,CMP-730,False,CAR-1037,Premium Foil Card v3,Cards,General,Ink&Love,False,3.35,0.05,3.18,Colleague,express,24,,,False,DE,EUR,regular
EVT-000969,2023-08-05 04:42:29.023368,view,C01748,Liam,Williams,liam****1.e***@de,+49*******775,DE,Berlin,Ja,False,Silver,0,,0,,app,web,CMP-501,False,CHO-1008,Dark Cocoa 85% v4,Chocolate,Dark,ChocoForge,False,23.89,0.08,21.98,Partner,express,24,,,False,DE,SGD,regular
EVT-000887,2023-08-05 06:14:47.375693,view,C01127,Léa,Nowak,lea.****1.e***@it,+39*******573,IT,Rome,Nl,True,Bronze,0,,0,,web,web,,False,EXP-1053,Gourmet Dinner v4,Experiences,Dinner,Epicurea,False,122.45,0.02,120.0,Friend,express,24,,,False,IT,CAD,regular
EVT-003961,2023-08-05 18:58:16.866692,view,C01600,Mei,Brown,mei.****n.e***@it,+39*******120,IT,Florence,Pt,True,Silver,0,,0,,web,web,,False,GIF-1075,Universal Gift Card $50 v1,GiftCards,GiftCard,Giftly,False,100.0,0.1,90.0,Partner,standard,48,,,False,IT,PLN,regular
EVT-008828,2023-08-05 22:57:24.644997,view,C01852,Emma,Rossi,emma****2.e***@uk,+44*******934,GB,London,Da,False,Bronze,710,,0,,app,app,,False,PLU-1071,Cupid Plush v2,Plush,General,HeartHaven,False,42.91,0.19,34.76,Partner,standard,48,,,False,GB,EUR,regular
EVT-005514,2023-08-06 06:52:24.244343,wishlist,C01225,Olivia,García,oliv****1.e***@br,+55*******551,BR,São Paulo,It,True,Bronze,0,,0,,app,web,CMP-225,False,CHO-1013,Heart Box Pralines v4,Chocolate,General,VelvetCacao,False,16.0,0.11,14.24,Partner,express,24,,,False,BR,EUR,regular
EVT-001441,2023-08-06 15:25:32.290146,view,C01793,Sven,Silva,sven****2.e***@es,+34*******620,ES,Madrid,En,False,Gold,0,,0,,web,web,CMP-946,False,GIF-1084,Universal Gift Card $100 v5,GiftCards,GiftCard,Giftly,False,25.0,0.13,21.75,Partner,standard,48,,,False,ES,MXN,regular
EVT-007602,2023-08-06 17:04:38.548965,view,C01745,Sofía,Zhang,sofi****g.e***@pl,+48*******346,PL,Katowice,En,True,Bronze,122,,0,,app,app,CMP-177,False,PER-1063,Midnight Bloom v4,Perfume,General,Scentora,True,72.12,0.09,65.63,Partner,standard,48,,,False,PL,AUD,regular
EVT-001926,2023-08-07 00:44:13.249909,view,C01838,Lucas,De Vries,luca****1.e***@pl,+48*******961,PL,Katowice,No,False,Bronze,140,,0,,web,web,CMP-155,False,GIF-1081,Universal Gift Card $100 v2,GiftCards,GiftCard,Giftly,False,50.0,0.04,48.0,Partner,standard,48,,,False,PL,KRW,regular
EVT-009608,2023-08-07 11:47:47.975045,view,C00190,Giulia,Brown,giul****1.e***@ca,+12*******357,CA,Toronto,Ja,True,Gold,0,,0,,app,web,,False,CAR-1037,Premium Foil Card v3,Cards,General,Ink&Love,False,3.35,0.32,2.28,Parent,standard,48,,,False,CA,NOK,regular
EVT-006599,2023-08-07 17:37:11.875294,view,C00777,Giulia,Müller,giul****2.e***@de,+49*******050,DE,Berlin,Fr,False,Silver,430,,0,,app,social,CMP-564,False,FLO-1015,Red Roses 12x v1,Flowers,Roses,BloomCraft,True,50.06,0.02,49.06,Colleague,standard,48,,,False,DE,RON,regular
EVT-006937,2023-08-08 02:11:53.287777,view,C01934,Emma,Johnson,emma****1.e***@com,+18*******208,US,Seattle,Pl,True,Bronze,0,,0,,web,app,,False,EXP-1053,Gourmet Dinner v4,Experiences,Dinner,Epicurea,False,122.45,0.1,110.2,Self,express,24,,,False,US,EUR,regular
EVT-003456,2023-08-08 08:27:43.343280,view,C00357,Sven,Brown,sven****1.e***@au,+61*******259,AU,Melbourne,Nl,True,Silver,0,,0,,web,app,,False,GIF-1084,Universal Gift Card $100 v5,GiftCards,GiftCard,Giftly,False,25.0,0.21,19.75,Friend,standard,48,,,False,AU,GBP,regular
EVT-003956,2023-08-08 12:05:30.630149,add_to_cart,C00542,Milan,Schmidt,mila****1.e***@pl,+48*******279,PL,Katowice,Fr,False,Silver,411,,0,,web,email,CMP-603,False,CHO-1006,Dark Cocoa 85% v2,Chocolate,Dark,ChocoForge,False,15.91,0.18,13.05,Friend,standard,48,,,False,PL,GBP,regular
EVT-006454,2023-08-08 15:39:12.442241,add_to_cart,C01727,Isha,Santos,isha****s.e***@uk,+44*******752,GB,Edinburgh,No,True,Silver,0,,0,,app,web,CMP-665,False,CAR-1036,Premium Foil Card v2,Cards,General,Ink&Love,False,6.95,0.13,6.05,Colleague,standard,48,,,False,GB,JPY,regular
EVT-008997,2023-08-08 20:11:14.273698,purchase,C01125,Zoë,Dubois,zoë.****s.e***@de,+49*******631,DE,Cologne,Da,True,Gold,0,,0,,web,web,,False,CHO-1014,Heart Box Pralines v5,Chocolate,General,VelvetCacao,False,29.32,0.22,22.87,Partner,standard,48,invoice,3,False,DE,USD,regular
EVT-005565,2023-08-08 20:50:19.277215,purchase,C01405,Amir,Smith,amir****h.e***@jp,+81*******665,JP,Osaka,Fr,False,Gold,359,,0,,app,email,,False,PER-1055,Eau de Romance v1,Perfume,General,AromaNova,True,51.77,0.23,39.86,Friend,express,24,wallet,4,False,JP,EUR,regular
EVT-006305,2023-08-08 21:03:17.317281,view,C01898,Santiago,Nowak,sant****1.e***@es,+34*******257,ES,Madrid,De,True,Gold,0,,0,,web,app,,False,PER-1062,Midnight Bloom v3,Perfume,General,Scentora,True,173.06,0.05,164.41,Partner,same_day,8,,,False,ES,KRW,regular
EVT-000210,2023-08-09 04:06:00.578389,view,C00512,Noah,Dubois,noah****1.e***@jp,+81*******462,JP,Yokohama,Nl,True,Bronze,0,,0,,web,web,CMP-988,False,PLU-1068,Giant Teddy Bear v4,Plush,General,CuddleNest,False,53.23,0.1,47.91,Self,standard,48,,,False,JP,EUR,regular
EVT-007703,2023-08-09 06:02:47.649642,view,C00202,Santiago,Bakker,sant****2.e***@dk,+45*******787,DK,Aarhus,Zh,False,Silver,0,,0,,web,web,,False,PLU-1067,Giant Teddy Bear v3,Plush,General,CuddleNest,False,27.3,0.02,26.75,Partner,express,24,,,False,DK,INR,regular
EVT-007501,2023-08-09 07:12:02.708919,view,C01749,Olivia,Rossi,oliv****i.e***@se,+46*******638,SE,Stockholm,Da,True,Silver,0,,0,,web,app,CMP-711,False,PER-1055,Eau de Romance v1,Perfume,General,AromaNova,True,51.77,0.0,51.77,Friend,standard,48,,,False,SE,INR,regular
EVT-006179,2023-08-09 13:16:26.029448,view,C00841,Yui,Brown,yui.****2.e***@ca,+14*******560,CA,Toronto,En,True,Silver,642,,0,,web,app,,False,JEW-1028,Silver Pendant Heart v4,Jewelry,General,LunaGems,True,73.42,0.18,60.2,Parent,standard,48,,,False,CA,CNY,regular
EVT-008795,2023-08-09 13:28:08.564266,view,C00873,Milan,Romano,mila****2.e***@mx,+52*******442,MX,Monterrey,Ja,True,Bronze,0,,0,,web,web,,False,CAR-1037,Premium Foil Card v3,Cards,General,Ink&Love,False,3.35,0.09,3.05,Partner,standard,48,,,False,MX,EUR,regular
EVT-002964,2023-08-09 17:43:58.140424,view,C01303,Isha,Williams,isha****2.e***@pl,+48*******369,PL,Katowice,Pl,True,Bronze,281,,0,,web,web,,False,CAR-1039,Premium Foil Card v5,Cards,General,Ink&Love,False,3.37,0.24,2.56,Parent,standard,48,,,False,PL,EUR,regular
EVT-007162,2023-08-10 04:25:05.881969,add_to_cart,C01545,Olivia,Santos,oliv****1.e***@no,+47*******690,NO,Bergen,Pl,True,Bronze,0,,0,,app,web,,False,CHO-1009,Dark Cocoa 85% v5,Chocolate,Dark,ChocoForge,False,39.54,0.0,39.54,Partner,standard,48,,,False,NO,EUR,regular
EVT-000598,2023-08-10 07:57:57.814544,view,C01421,Mei,Williams,mei.****2.e***@au,+61*******167,AU,Melbourne,Ja,True,Gold,0,,0,,web,app,CMP-720,False,PER-1062,Midnight Bloom v3,Perfume,General,Scentora,True,173.06,0.26,128.06,Partner,standard,48,,,False,AU,EUR,regular
EVT-002279,2023-08-10 10:20:15.511983,view,C01613,Isha,Nowak,isha****2.e***@uk,+44*******967,GB,Manchester,De,True,Bronze,744,,0,,app,email,CMP-345,False,FLO-1024,Tulip Mix 20x v5,Flowers,General,PetalWorks,True,79.76,0.31,55.03,Partner,standard,48,,,False,GB,KRW,regular
EVT-002040,2023-08-10 11:51:05.592998,view,C01591,Emma,Zhang,emma****1.e***@ca,+17*******551,CA,Toronto,Pt,True,Bronze,542,,0,,app,social,,False,FLO-1022,Tulip Mix 20x v3,Flowers,General,PetalWorks,True,21.25,0.16,17.85,Partner,standard,48,,,False,CA,AED,regular
EVT-005645,2023-08-10 11:54:08.211128,wishlist,C01014,Amir,Bakker,amir****1.e***@se,+46*******161,SE,Stockholm,De,True,Silver,0,,0,,web,web,,False,CAR-1035,Premium Foil Card v1,Cards,General,Ink&Love,False,8.65,0.11,7.7,Partner,standard,48,,,False,SE,NOK,regular
EVT-007274,2023-08-10 21:43:23.356353,view,C01558,Santiago,De Vries,sant****s.e***@jp,+81*******078,JP,Tokyo,Sv,True,Gold,567,181.0,1,16.1,web,web,,False,PLU-1073,Cupid Plush v4,Plush,General,HeartHaven,False,53.81,0.26,39.82,Partner,standard,48,,,False,JP,EUR,regular
EVT-009396,2023-08-10 23:29:01.314533,view,C00926,Leah,Bakker,leah****r.e***@dk,+45*******417,DK,Copenhagen,Da,False,Gold,0,,0,,app,web,,False,FLO-1022,Tulip Mix 20x v3,Flowers,General,PetalWorks,True,21.25,0.05,20.19,Partner,standard,48,,,False,DK,ZAR,regular
EVT-003308,2023-08-11 05:21:18.659908,view,C01646,Yui,Brown,yui.****2.e***@it,+39*******424,IT,Milan,Zh,True,Gold,119,,0,,web,app,,False,EXP-1052,Gourmet Dinner v3,Experiences,Dinner,Epicurea,False,232.02,0.25,174.02,Partner,standard,48,,,False,IT,USD,regular
EVT-009895,2023-08-11 11:03:07.876627,add_to_cart,C00637,Sofía,Silva,sofi****1.e***@mx,+52*******859,MX,Ciudad de México,It,False,Bronze,0,,0,,app,web,,False,PLU-1072,Cupid Plush v3,Plush,General,HeartHaven,False,39.97,0.0,39.97,Self,standard,48,,,False,MX,CNY,regular
EVT-003848,2023-08-11 12:39:08.618545,view,C00035,Milan,De Vries,mila****s.e***@es,+34*******619,ES,Barcelona,Es,True,Gold,169,,0,,web,web,CMP-257,False,FLO-1017,Red Roses 12x v3,Flowers,Roses,BloomCraft,True,25.94,0.01,25.68,Friend,standard,48,,,False,ES,CAD,regular
EVT-005798,2023-08-11 12:51:37.434107,add_to_cart,C01933,Noa,García,noa.****2.e***@jp,+81*******676,JP,Yokohama,Sv,True,Bronze,0,,0,,app,web,CMP-357,False,JEW-1026,Silver Pendant Heart v2,Jewelry,General,LunaGems,True,285.03,0.17,236.57,Partner,standard,48,,,False,JP,BRL,regular
EVT-004727,2023-08-11 15:35:57.526187,view,C01286,Wei,Jansen,wei.****2.e***@jp,+81*******055,JP,Yokohama,En,True,Bronze,0,,0,,app,web,,False,FLO-1016,Red Roses 12x v2,Flowers,Roses,BloomCraft,True,70.95,0.24,53.92,Partner,standard,48,,,False,JP,EUR,regular
EVT-008627,2023-08-11 18:48:45.101003,purchase,C00860,Léa,Williams,lea.****2.e***@fr,+33*******478,FR,Bordeaux,Pl,True,Bronze,276,,0,,app,web,CMP-450,False,GIF-1075,Universal Gift Card $50 v1,GiftCards,GiftCard,Giftly,False,100.0,0.18,82.0,Self,express,24,wallet,5,False,FR,INR,regular
EVT-002256,2023-08-12 03:46:09.811653,purchase,C00734,Noa,Zhang,noa.****2.e***@dk,+45*******972,DK,Copenhagen,Es,True,Bronze,0,181.0,1,94.12,web,email,CMP-337,False,EXP-1051,Gourmet Dinner v2,Experiences,Dinner,Epicurea,False,131.77,0.17,109.37,Self,express,24,invoice,5,False,DK,AUD,regular
