sale_id,product_id,customer_id,store_id,promotion_id,supplier_id,date_id,quantity_sold,unit_price,discount_amount,total_amount,cost_amount,profit_margin,payment_method,payment_token,payment_last4,iban_is_test,created_utc
SALE03352,P0050,C01444,S0182,PR007,SUP006,20251120,4,6.29,0.00,25.16,14.76,0.4134,card_token,tok_card_60ecbdb65dfd,4242,false,2025-11-20T19:43:00Z
SALE03353,P0013,C01220,S0121,PR002,SUP005,20251222,8,2.22,0.00,17.76,11.20,0.3694,card_token,tok_card_48b5aa554dea,1881,false,2025-12-22T11:25:00Z
SALE03354,P0011,C00789,S0144,PR006,SUP001,20251114,4,7.67,0.00,30.68,17.92,0.4159,card_token,tok_card_90f43dedbc59,1881,false,2025-11-14T19:58:00Z
SALE03355,P0051,C01484,S0176,PR009,SUP005,20250208,8,3.23,6.46,19.38,15.20,0.2157,iban_token,tok_iban_FR68_TSTB_0340460004,,true,2025-02-08T17:15:00Z
SALE03356,P0010,C01955,S0083,PR004,SUP001,20260108,3,3.25,0.00,9.75,7.41,0.2400,wallet,tok_wallet_debaf8af9e0d,,false,2026-01-08T20:45:00Z
SALE03357,P0055,C00559,S0004,PR004,SUP006,20250812,5,1.86,0.00,9.30,5.90,0.3656,card_token,tok_card_0ed0423c7add,0000,false,2025-08-12T21:19:00Z
SALE03358,P0052,C01371,S0099,PR014,SUP003,20250915,1,3.17,0.00,3.17,2.40,0.2429,card_token,tok_card_29c24cbbc0a9,2222,false,2025-09-15T17:35:00Z
SALE03359,P0008,C00189,S0067,PR008,SUP002,20250106,3,5.65,0.00,16.95,9.78,0.4230,iban_token,tok_iban_DE97_TSTB_3826706411,,true,2025-01-06T14:25:00Z
SALE03360,P0020,C00109,S0171,PR013,SUP002,20260125,4,7.48,0.00,29.92,18.04,0.3971,iban_token,tok_iban_DE28_TSTB_9494094521,,true,2026-01-25T19:58:00Z
SALE03361,P0037,C01089,S0187,,SUP007,20250314,1,4.18,0.00,4.18,3.21,0.2321,wallet,tok_wallet_b22ed3ea1fe4,,false,2025-03-14T19:25:00Z
SALE03362,P0053,C00673,S0050,PR013,SUP006,20250605,3,2.77,0.00,8.31,5.10,0.3863,card_token,tok_card_c0bce19c9de7,4444,false,2025-06-05T13:30:00Z
SALE03363,P0021,C01263,S0120,,SUP001,20251018,5,1.77,0.00,8.85,5.70,0.3559,wallet,tok_wallet_8fcfdcbbf757,,false,2025-10-18T14:21:00Z
SALE03364,P0022,C00065,S0126,PR015,SUP008,20250227,3,5.17,0.00,15.51,11.28,0.2727,card_token,tok_card_f8bcbc50aa8e,4242,false,2025-02-27T16:42:00Z
SALE03365,P0053,C00577,S0141,PR003,SUP002,20250214,8,2.77,0.00,22.16,13.60,0.3863,wallet,tok_wallet_eae26c1ad537,,false,2025-02-14T14:44:00Z
SALE03366,P0043,C00252,S0089,PR014,SUP005,20250413,4,6.14,0.00,24.56,17.00,0.3078,wallet,tok_wallet_a492f4addc74,,false,2025-04-13T13:57:00Z
SALE03367,P0007,C01681,S0199,PR007,SUP003,20250830,4,4.52,0.00,18.08,11.92,0.3407,card_token,tok_card_b39fca19eaae,4444,false,2025-08-30T12:59:00Z
SALE03368,P0020,C01772,S0124,PR015,SUP001,20250312,7,7.48,0.00,52.36,31.57,0.3971,iban_token,tok_iban_ES31_TSTB_3513491048,,true,2025-03-12T17:53:00Z
SALE03369,P0020,C01944,S0118,PR012,SUP007,20250609,3,7.48,0.00,22.44,13.53,0.3971,card_token,tok_card_980b3d945fcd,4444,false,2025-06-09T17:41:00Z
SALE03370,P0040,C00185,S0120,PR006,SUP003,20251119,8,3.85,0.00,30.80,18.72,0.3922,card_token,tok_card_ed98f2a5eab3,0000,false,2025-11-19T15:04:00Z
SALE03371,P0045,C00973,S0078,PR009,SUP002,20251110,4,6.55,0.00,26.20,16.88,0.3557,iban_token,tok_iban_FR65_TSTB_6435996240,,true,2025-11-10T08:53:00Z
SALE03372,P0036,C01187,S0030,PR008,SUP008,20251122,6,2.98,0.00,17.88,10.68,0.4027,iban_token,tok_iban_IT35_TSTB_9761486494,,true,2025-11-22T20:47:00Z
SALE03373,P0054,C00142,S0119,PR001,SUP003,20250805,2,4.90,0.98,8.82,5.78,0.3447,card_token,tok_card_0ef110e0fe6f,4242,false,2025-08-05T19:49:00Z
SALE03374,P0017,C00234,S0160,PR010,SUP004,20250808,3,1.23,0.00,3.69,2.46,0.3333,iban_token,tok_iban_NL42_TSTB_9933438561,,true,2025-08-08T16:41:00Z
SALE03375,P0021,C00310,S0041,PR007,SUP006,20250501,3,1.77,0.00,5.31,3.42,0.3559,card_token,tok_card_2ffff47b68da,4242,false,2025-05-01T08:16:00Z
SALE03376,P0015,C00222,S0165,PR008,SUP008,20250222,3,3.65,0.00,10.95,7.20,0.3425,wallet,tok_wallet_1dbdba9f718e,,false,2025-02-22T08:16:00Z
SALE03377,P0014,C01930,S0124,,SUP007,20250508,7,3.68,0.00,25.76,16.87,0.3451,card_token,tok_card_d4ca8aa7aa8a,4444,false,2025-05-08T15:06:00Z
SALE03378,P0017,C01823,S0117,PR004,SUP004,20250602,5,1.23,0.00,6.15,4.10,0.3333,card_token,tok_card_315a8dda0a6a,2222,false,2025-06-02T16:12:00Z
SALE03379,P0052,C00563,S0181,,SUP005,20251005,1,3.17,0.00,3.17,2.40,0.2429,wallet,tok_wallet_1b0274c3b54b,,false,2025-10-05T08:13:00Z
SALE03380,P0047,C01654,S0048,PR006,SUP004,20250510,8,1.95,0.00,15.60,11.92,0.2359,wallet,tok_wallet_da44a6b0d14a,,false,2025-05-10T15:44:00Z
SALE03381,P0041,C00801,S0162,PR006,SUP006,20251103,8,4.77,0.00,38.16,25.04,0.3438,iban_token,tok_iban_IT68_TSTB_0357715778,,true,2025-11-03T11:37:00Z
SALE03382,P0005,C01342,S0079,PR001,SUP007,20250804,4,3.05,1.22,10.98,7.36,0.3297,card_token,tok_card_bbdd08cd64d7,1881,false,2025-08-04T17:41:00Z
SALE03383,P0052,C00700,S0071,PR004,SUP001,20250806,1,3.17,0.00,3.17,2.40,0.2429,iban_token,tok_iban_ES37_TSTB_4257876411,,true,2025-08-06T12:47:00Z
SALE03384,P0055,C01089,S0013,PR008,SUP004,20250208,7,1.86,0.00,13.02,8.26,0.3656,card_token,tok_card_3b999cc8a21e,4444,false,2025-02-08T20:39:00Z
SALE03385,P0014,C01801,S0053,PR015,SUP007,20260217,8,3.68,0.00,29.44,19.28,0.3451,card_token,tok_card_7058a36064d2,4444,false,2026-02-17T09:41:00Z
SALE03386,P0051,C00085,S0090,PR007,SUP005,20250821,4,3.23,0.00,12.92,7.60,0.4118,wallet,tok_wallet_4eece24d4196,,false,2025-08-21T14:47:00Z
SALE03387,P0044,C01916,S0048,PR010,SUP003,20250220,6,3.28,0.00,19.68,13.02,0.3384,wallet,tok_wallet_85ba1c1bbb2d,,false,2025-02-20T17:50:00Z
SALE03388,P0057,C00121,S0044,PR004,SUP004,20260130,1,4.37,0.00,4.37,2.74,0.3730,iban_token,tok_iban_IT53_TSTB_5776788045,,true,2026-01-30T21:35:00Z
SALE03389,P0050,C01992,S0167,,SUP007,20250822,5,6.29,0.00,31.45,18.45,0.4134,card_token,tok_card_b3c1b5887241,4242,false,2025-08-22T12:24:00Z
SALE03390,P0006,C00197,S0043,PR004,SUP009,20250110,3,4.61,0.00,13.83,9.75,0.2950,card_token,tok_card_dfc2a7fbbbca,0000,false,2025-01-10T11:44:00Z
SALE03391,P0033,C01661,S0061,PR004,SUP005,20260109,5,2.63,0.00,13.15,9.35,0.2890,card_token,tok_card_41adc1d12b61,2222,false,2026-01-09T18:31:00Z
SALE03392,P0038,C00953,S0115,,SUP009,20250904,6,7.04,0.00,42.24,29.04,0.3125,wallet,tok_wallet_5de71324c4a8,,false,2025-09-04T18:38:00Z
SALE03393,P0037,C01334,S0054,PR001,SUP007,20250722,8,4.18,0.00,33.44,25.68,0.2321,card_token,tok_card_bdc0a6459aad,4444,false,2025-07-22T13:32:00Z
SALE03394,P0002,C01713,S0015,PR002,SUP003,20250713,7,3.96,0.00,27.72,16.45,0.4066,card_token,tok_card_2f8d5001377a,0000,false,2025-07-13T12:17:00Z
SALE03395,P0056,C01615,S0127,PR002,SUP006,20250129,8,4.90,0.00,39.20,22.88,0.4163,wallet,tok_wallet_d089cdd13bd1,,false,2025-01-29T10:39:00Z
SALE03396,P0033,C01394,S0077,PR006,SUP002,20250123,5,2.63,0.00,13.15,9.35,0.2890,iban_token,tok_iban_IT71_TSTB_0034447031,,true,2025-01-23T11:39:00Z
SALE03397,P0032,C00700,S0130,,SUP008,20250610,6,2.60,0.00,15.60,11.82,0.2423,iban_token,tok_iban_DE93_TSTB_5440888365,,true,2025-06-10T10:07:00Z
SALE03398,P0011,C00239,S0130,PR006,SUP003,20250826,3,7.67,0.00,23.01,13.44,0.4159,wallet,tok_wallet_976bb54d4050,,false,2025-08-26T20:28:00Z
SALE03399,P0007,C00009,S0062,PR010,SUP005,20250810,5,4.52,0.00,22.60,14.90,0.3407,card_token,tok_card_ae3bf21401b6,1881,false,2025-08-10T13:10:00Z
SALE03400,P0045,C00176,S0147,PR004,SUP007,20250523,7,6.55,0.00,45.85,29.54,0.3557,card_token,tok_card_00eedffae2a2,4242,false,2025-05-23T09:20:00Z
SALE03401,P0023,C00988,S0105,PR003,SUP002,20251022,3,6.10,0.00,18.30,12.48,0.3180,iban_token,tok_iban_NL92_TSTB_8394760576,,true,2025-10-22T20:03:00Z
SALE03402,P0013,C01910,S0192,PR007,SUP005,20250522,5,2.22,0.00,11.10,7.00,0.3694,card_token,tok_card_9f3fe88a3bfc,4444,false,2025-05-22T12:22:00Z
SALE03403,P0028,C00131,S0133,PR007,SUP008,20260130,1,7.13,0.00,7.13,4.39,0.3843,card_token,tok_card_3deae82d962b,1881,false,2026-01-30T21:47:00Z
SALE03404,P0017,C01792,S0127,PR008,SUP006,20250718,3,1.23,0.00,3.69,2.46,0.3333,card_token,tok_card_cebad1b9cb7f,1881,false,2025-07-18T16:00:00Z
SALE03405,P0015,C00215,S0022,PR008,SUP003,20251217,4,3.65,0.00,14.60,9.60,0.3425,card_token,tok_card_e96ea83de9ae,2222,false,2025-12-17T16:58:00Z
SALE03406,P0001,C00001,S0172,PR015,SUP001,20260127,5,2.32,0.00,11.60,6.80,0.4138,card_token,tok_card_f78c2137c13c,1881,false,2026-01-27T14:25:00Z
SALE03407,P0053,C00539,S0112,PR005,SUP004,20250724,7,2.77,0.00,19.39,11.90,0.3863,card_token,tok_card_c41f4dd873ac,1881,false,2025-07-24T13:08:00Z
SALE03408,P0059,C00974,S0013,PR005,SUP008,20260226,3,5.84,0.00,17.52,13.14,0.2500,iban_token,tok_iban_DE84_TSTB_0058245164,,true,2026-02-26T14:39:00Z
SALE03409,P0028,C01740,S0086,PR009,SUP002,20250906,8,7.13,0.00,57.04,35.12,0.3843,iban_token,tok_iban_IT70_TSTB_5978043979,,true,2025-09-06T20:25:00Z
SALE03410,P0025,C00869,S0172,PR006,SUP009,20251105,5,6.99,0.00,34.95,23.85,0.3176,card_token,tok_card_ce9fc1d03043,1881,false,2025-11-05T15:09:00Z
SALE03411,P0054,C00477,S0092,PR011,SUP005,20250616,5,4.90,0.00,24.50,14.45,0.4102,iban_token,tok_iban_ES74_TSTB_4098544600,,true,2025-06-16T20:40:00Z
SALE03412,P0012,C01175,S0197,PR009,SUP003,20260125,7,3.32,0.00,23.24,15.75,0.3223,card_token,tok_card_e7133a29cfb4,0000,false,2026-01-25T21:51:00Z
SALE03413,P0022,C00693,S0073,PR009,SUP005,20250120,7,5.17,0.00,36.19,26.32,0.2727,wallet,tok_wallet_7bce022dbcdb,,false,2025-01-20T13:32:00Z
SALE03414,P0032,C01355,S0109,PR008,SUP006,20250813,5,2.60,0.00,13.00,9.85,0.2423,card_token,tok_card_b16fc9c79b4e,1881,false,2025-08-13T14:17:00Z
SALE03415,P0036,C00695,S0005,PR006,SUP003,20250205,3,2.98,0.00,8.94,5.34,0.4027,wallet,tok_wallet_0f41decd45c7,,false,2025-02-05T12:19:00Z
SALE03416,P0059,C01763,S0083,PR011,SUP006,20260224,1,5.84,0.00,5.84,4.38,0.2500,card_token,tok_card_becc2a800e54,4444,false,2026-02-24T16:09:00Z
SALE03417,P0046,C00988,S0135,PR009,SUP005,20250504,5,4.77,0.00,23.85,15.30,0.3585,iban_token,tok_iban_ES59_TSTB_4415221939,,true,2025-05-04T18:21:00Z
SALE03418,P0031,C01762,S0113,PR005,SUP007,20250722,5,3.39,0.00,16.95,11.90,0.2979,card_token,tok_card_1d97baf8f66b,1881,false,2025-07-22T08:01:00Z
SALE03419,P0033,C01539,S0022,PR001,SUP004,20250821,2,2.63,0.00,5.26,3.74,0.2890,iban_token,tok_iban_FR47_TSTB_9441815912,,true,2025-08-21T15:07:00Z
SALE03420,P0056,C00707,S0004,PR002,SUP002,20250531,5,4.90,0.00,24.50,14.30,0.4163,wallet,tok_wallet_aebd797891aa,,false,2025-05-31T10:31:00Z
SALE03421,P0052,C00251,S0010,PR005,SUP002,20260120,4,3.17,0.00,12.68,9.60,0.2429,wallet,tok_wallet_cebf85efcde4,,false,2026-01-20T10:28:00Z
SALE03422,P0035,C01637,S0006,PR003,SUP009,20250831,3,5.90,0.00,17.70,11.67,0.3407,wallet,tok_wallet_ecdb16afce98,,false,2025-08-31T21:28:00Z
SALE03423,P0033,C01911,S0186,PR002,SUP001,20250304,3,2.63,0.00,7.89,5.61,0.2890,card_token,tok_card_ae46fed69d97,0000,false,2025-03-04T17:55:00Z
SALE03424,P0032,C00653,S0164,PR005,SUP007,20250819,7,2.60,0.00,18.20,13.79,0.2423,card_token,tok_card_ac0ef7d4bfb0,1881,false,2025-08-19T18:46:00Z
SALE03425,P0033,C00789,S0037,PR001,SUP008,20250422,1,2.63,0.00,2.63,1.87,0.2890,card_token,tok_card_6adc152ee534,1881,false,2025-04-22T13:36:00Z
SALE03426,P0028,C00192,S0154,PR009,SUP004,20250803,2,7.13,0.00,14.26,8.78,0.3843,card_token,tok_card_d3deb6df4ec5,4242,false,2025-08-03T16:44:00Z
SALE03427,P0020,C00977,S0143,,SUP007,20260208,2,7.48,0.00,14.96,9.02,0.3971,card_token,tok_card_7e65dba02ca2,4242,false,2026-02-08T08:11:00Z
SALE03428,P0031,C00994,S0172,PR001,SUP004,20250315,7,3.39,0.00,23.73,16.66,0.2979,card_token,tok_card_a927d5e94d7d,1881,false,2025-03-15T15:44:00Z
SALE03429,P0019,C01627,S0059,PR007,SUP005,20260122,4,4.88,0.00,19.52,12.76,0.3463,wallet,tok_wallet_c0cd4ae2def6,,false,2026-01-22T12:48:00Z
SALE03430,P0005,C00793,S0099,PR008,SUP005,20260117,3,3.05,0.00,9.15,5.52,0.3967,card_token,tok_card_54eaaffe0d98,4242,false,2026-01-17T14:38:00Z
SALE03431,P0008,C01919,S0149,,SUP001,20260202,4,5.65,0.00,22.60,13.04,0.4230,card_token,tok_card_cddcea25958f,4242,false,2026-02-02T14:57:00Z
SALE03432,P0025,C00212,S0161,PR012,SUP006,20250408,4,6.99,0.00,27.96,19.08,0.3176,wallet,tok_wallet_4e2bac7dee0c,,false,2025-04-08T19:10:00Z
SALE03433,P0023,C01569,S0010,PR002,SUP005,20250214,4,6.10,0.00,24.40,16.64,0.3180,card_token,tok_card_d2d5fbad474c,0000,false,2025-02-14T19:08:00Z
SALE03434,P0002,C01239,S0055,PR005,SUP008,20251221,2,3.96,0.00,7.92,4.70,0.4066,iban_token,tok_iban_ES18_TSTB_2906005543,,true,2025-12-21T09:13:00Z
SALE03435,P0060,C01481,S0176,PR005,SUP007,20251112,3,3.34,0.00,10.02,7.62,0.2395,wallet,tok_wallet_b49e25740d40,,false,2025-11-12T11:11:00Z
SALE03436,P0049,C01272,S0101,PR003,SUP009,20250925,7,5.09,0.00,35.63,20.86,0.4145,iban_token,tok_iban_DE86_TSTB_3670164008,,true,2025-09-25T17:10:00Z
SALE03437,P0010,C01256,S0045,PR007,SUP006,20260128,3,3.25,0.00,9.75,7.41,0.2400,card_token,tok_card_ee48b5bf22a6,1881,false,2026-01-28T11:54:00Z
SALE03438,P0042,C00758,S0182,PR010,SUP003,20250502,2,4.20,0.00,8.40,4.90,0.4167,wallet,tok_wallet_0ba9a5a10217,,false,2025-05-02T08:11:00Z
SALE03439,P0056,C00543,S0078,PR015,SUP004,20250106,3,4.90,0.00,14.70,8.58,0.4163,card_token,tok_card_bbb937479b4f,4444,false,2025-01-06T13:30:00Z
SALE03440,P0030,C00732,S0105,PR015,SUP004,20250808,1,4.47,0.89,3.58,2.89,0.1927,wallet,tok_wallet_cef7fa18fe92,,false,2025-08-08T15:12:00Z
SALE03441,P0017,C01433,S0057,,SUP009,20251230,3,1.23,0.00,3.69,2.46,0.3333,iban_token,tok_iban_NL87_TSTB_6824345747,,true,2025-12-30T17:00:00Z
SALE03442,P0036,C00824,S0054,PR003,SUP009,20260101,4,2.98,0.00,11.92,7.12,0.4027,iban_token,tok_iban_ES56_TSTB_6288399788,,true,2026-01-01T11:59:00Z
SALE03443,P0050,C01739,S0039,PR013,SUP004,20251213,4,6.29,0.00,25.16,14.76,0.4134,iban_token,tok_iban_DE70_TSTB_3452191588,,true,2025-12-13T14:34:00Z
SALE03444,P0014,C01354,S0178,,SUP006,20251014,6,3.68,0.00,22.08,14.46,0.3451,card_token,tok_card_444cb16ddd07,4242,false,2025-10-14T08:06:00Z
SALE03445,P0045,C01830,S0172,PR015,SUP005,20260220,5,6.55,0.00,32.75,21.10,0.3557,wallet,tok_wallet_65e6ac7d3e3a,,false,2026-02-20T08:51:00Z
SALE03446,P0052,C00706,S0061,,SUP009,20250227,8,3.17,0.00,25.36,19.20,0.2429,wallet,tok_wallet_e4dced3ffacc,,false,2025-02-27T19:34:00Z
SALE03447,P0004,C00265,S0037,PR011,SUP003,20260101,4,2.90,0.00,11.60,7.40,0.3621,iban_token,tok_iban_IT17_TSTB_8537922700,,true,2026-01-01T15:06:00Z
SALE03448,P0008,C00902,S0008,PR015,SUP001,20250227,1,5.65,0.00,5.65,3.26,0.4230,iban_token,tok_iban_NL69_TSTB_7632685149,,true,2025-02-27T08:00:00Z
SALE03449,P0040,C00849,S0175,PR014,SUP009,20250716,6,3.85,0.00,23.10,14.04,0.3922,card_token,tok_card_e585fc9f17a9,1881,false,2025-07-16T13:40:00Z
SALE03450,P0039,C00144,S0140,,SUP002,20250715,7,3.30,0.00,23.10,15.33,0.3364,wallet,tok_wallet_dfd77fc3efd5,,false,2025-07-15T20:57:00Z
SALE03451,P0045,C01346,S0137,PR008,SUP003,20250614,3,6.55,0.00,19.65,12.66,0.3557,card_token,tok_card_f3d6a392b67a,4242,false,2025-06-14T09:01:00Z
SALE03452,P0035,C00735,S0070,PR008,SUP008,20250827,6,5.90,0.00,35.40,23.34,0.3407,card_token,tok_card_c9afbc9ba779,4444,false,2025-08-27T21:11:00Z
SALE03453,P0022,C00049,S0033,PR007,SUP007,20250406,3,5.17,0.00,15.51,11.28,0.2727,card_token,tok_card_0cab0f2b6e8f,4242,false,2025-04-06T15:27:00Z
SALE03454,P0055,C01087,S0133,PR003,SUP007,20251122,4,1.86,0.00,7.44,4.72,0.3656,iban_token,tok_iban_DE65_TSTB_3514691799,,true,2025-11-22T15:39:00Z
SALE03455,P0051,C00305,S0013,PR010,SUP007,20250226,3,3.23,0.00,9.69,5.70,0.4118,card_token,tok_card_140763c52fea,4242,false,2025-02-26T13:57:00Z
SALE03456,P0051,C01332,S0186,PR007,SUP007,20251226,2,3.23,0.00,6.46,3.80,0.4118,card_token,tok_card_c66f4ca84dec,0000,false,2025-12-26T09:49:00Z
SALE03457,P0016,C01767,S0044,PR007,SUP006,20250903,3,5.14,0.00,15.42,8.85,0.4261,card_token,tok_card_dafb231c5fbd,1881,false,2025-09-03T20:16:00Z
SALE03458,P0044,C01837,S0001,PR002,SUP008,20250308,3,3.28,0.00,9.84,6.51,0.3384,card_token,tok_card_4567cd0d9ae1,4242,false,2025-03-08T08:21:00Z
SALE03459,P0039,C01532,S0130,PR015,SUP004,20251004,6,3.30,0.00,19.80,13.14,0.3364,card_token,tok_card_8bfc3827ab9b,4242,false,2025-10-04T09:42:00Z
SALE03460,P0059,C00354,S0151,PR007,SUP002,20250604,5,5.84,0.00,29.20,21.90,0.2500,iban_token,tok_iban_ES56_TSTB_5902273225,,true,2025-06-04T14:12:00Z
SALE03461,P0020,C01308,S0150,PR012,SUP001,20250501,5,7.48,0.00,37.40,22.55,0.3971,card_token,tok_card_5cc1f1de35af,4444,false,2025-05-01T09:27:00Z
SALE03462,P0060,C01862,S0103,PR001,SUP005,20250823,5,3.34,0.00,16.70,12.70,0.2395,card_token,tok_card_a91dbcc3ccb6,1881,false,2025-08-23T12:42:00Z
SALE03463,P0037,C01260,S0154,PR012,SUP009,20251221,7,4.18,0.00,29.26,22.47,0.2321,card_token,tok_card_2b1e9182fa34,0000,false,2025-12-21T10:44:00Z
SALE03464,P0004,C00558,S0193,PR004,SUP006,20251202,2,2.90,0.00,5.80,3.70,0.3621,card_token,tok_card_f65cfbea7d66,0000,false,2025-12-02T19:50:00Z
SALE03465,P0051,C01619,S0200,,SUP009,20251012,4,3.23,0.00,12.92,7.60,0.4118,card_token,tok_card_de9b9ac0e2fc,2222,false,2025-10-12T08:42:00Z
SALE03466,P0007,C01975,S0200,PR009,SUP001,20250128,5,4.52,0.00,22.60,14.90,0.3407,wallet,tok_wallet_9ee39782a4ad,,false,2025-01-28T18:55:00Z
SALE03467,P0051,C01851,S0126,,SUP007,20260121,5,3.23,0.00,16.15,9.50,0.4118,card_token,tok_card_8f949cbe07c8,0000,false,2026-01-21T17:31:00Z
SALE03468,P0020,C01414,S0169,PR009,SUP009,20250705,4,7.48,0.00,29.92,18.04,0.3971,card_token,tok_card_5af9bf1ffe94,4444,false,2025-07-05T19:33:00Z
SALE03469,P0013,C01012,S0067,PR011,SUP003,20250918,4,2.22,0.00,8.88,5.60,0.3694,wallet,tok_wallet_aa86da1f1909,,false,2025-09-18T19:52:00Z
SALE03470,P0032,C01745,S0033,PR014,SUP002,20250707,3,2.60,0.00,7.80,5.91,0.2423,wallet,tok_wallet_2f67b00ed3cc,,false,2025-07-07T12:38:00Z
SALE03471,P0054,C01321,S0167,PR002,SUP007,20251130,4,4.90,0.00,19.60,11.56,0.4102,card_token,tok_card_efd8cbeff421,2222,false,2025-11-30T13:03:00Z
SALE03472,P0037,C00664,S0031,PR006,SUP007,20250705,2,4.18,0.00,8.36,6.42,0.2321,card_token,tok_card_25310b919ac8,4444,false,2025-07-05T20:59:00Z
SALE03473,P0023,C01788,S0024,PR013,SUP001,20251227,4,6.10,0.00,24.40,16.64,0.3180,card_token,tok_card_fc4b5fecfadd,2222,false,2025-12-27T20:51:00Z
SALE03474,P0001,C01205,S0012,PR010,SUP007,20251016,7,2.32,0.00,16.24,9.52,0.4138,wallet,tok_wallet_9aaa0e17efa3,,false,2025-10-16T20:27:00Z
SALE03475,P0002,C01038,S0052,PR001,SUP008,20250128,4,3.96,0.00,15.84,9.40,0.4066,iban_token,tok_iban_NL42_TSTB_6464237622,,true,2025-01-28T12:22:00Z
SALE03476,P0024,C01611,S0125,PR007,SUP002,20250731,7,6.55,0.00,45.85,34.58,0.2458,card_token,tok_card_6d0a18d1c832,4444,false,2025-07-31T11:58:00Z
SALE03477,P0021,C00873,S0178,PR002,SUP003,20250114,6,1.77,0.00,10.62,6.84,0.3559,card_token,tok_card_3ed3d94b32b4,4444,false,2025-01-14T16:58:00Z
SALE03478,P0004,C00886,S0022,PR015,SUP006,20250831,5,2.90,0.00,14.50,9.25,0.3621,card_token,tok_card_f006eaee0666,0000,false,2025-08-31T17:33:00Z
SALE03479,P0040,C01627,S0178,,SUP004,20250329,8,3.85,0.00,30.80,18.72,0.3922,card_token,tok_card_df3cd0d3aa5b,0000,false,2025-03-29T10:28:00Z
SALE03480,P0038,C01547,S0062,PR006,SUP002,20251207,7,7.04,0.00,49.28,33.88,0.3125,card_token,tok_card_0994e3ba9b00,0000,false,2025-12-07T11:28:00Z
SALE03481,P0021,C00754,S0101,,SUP006,20250824,7,1.77,0.00,12.39,7.98,0.3559,iban_token,tok_iban_DE77_TSTB_6281629091,,true,2025-08-24T10:33:00Z
SALE03482,P0016,C00009,S0091,,SUP007,20250509,2,5.14,0.00,10.28,5.90,0.4261,card_token,tok_card_e5cf63634ccd,2222,false,2025-05-09T20:35:00Z
SALE03483,P0026,C00258,S0030,PR012,SUP005,20250606,6,2.09,0.00,12.54,9.12,0.2727,iban_token,tok_iban_IT42_TSTB_8769537651,,true,2025-06-06T15:12:00Z
SALE03484,P0036,C01515,S0040,PR001,SUP003,20250314,2,2.98,0.00,5.96,3.56,0.4027,card_token,tok_card_dbd2dbef2382,4242,false,2025-03-14T20:42:00Z
SALE03485,P0056,C00979,S0094,PR001,SUP009,20250804,2,4.90,0.98,8.82,5.72,0.3515,card_token,tok_card_cfe0af8b468d,0000,false,2025-08-04T16:00:00Z
SALE03486,P0032,C01662,S0095,PR010,SUP007,20250410,6,2.60,0.00,15.60,11.82,0.2423,card_token,tok_card_b20c6bad1bff,4444,false,2025-04-10T15:32:00Z
SALE03487,P0029,C01103,S0148,PR001,SUP002,20250930,8,4.84,0.00,38.72,22.88,0.4091,iban_token,tok_iban_FR83_TSTB_8063199253,,true,2025-09-30T20:55:00Z
SALE03488,P0027,C00649,S0109,PR006,SUP009,20250726,5,5.52,0.00,27.60,18.35,0.3351,card_token,tok_card_f40f9ca10a7e,1881,false,2025-07-26T08:22:00Z
SALE03489,P0018,C00001,S0151,PR011,SUP002,20250127,2,6.24,0.00,12.48,7.22,0.4215,card_token,tok_card_da4fd5aacfe4,1881,false,2025-01-27T20:10:00Z
SALE03490,P0002,C00913,S0042,,SUP007,20260116,5,3.96,0.00,19.80,11.75,0.4066,card_token,tok_card_ac5ab04665e6,0000,false,2026-01-16T09:24:00Z
SALE03491,P0017,C01327,S0010,PR009,SUP008,20260226,4,1.23,0.00,4.92,3.28,0.3333,card_token,tok_card_5a0951f1a0bf,4242,false,2026-02-26T17:20:00Z
SALE03492,P0049,C00911,S0149,PR004,SUP008,20251110,2,5.09,0.00,10.18,5.96,0.4145,iban_token,tok_iban_NL33_TSTB_0131915276,,true,2025-11-10T11:06:00Z
SALE03493,P0046,C00121,S0193,PR005,SUP003,20250526,2,4.77,0.00,9.54,6.12,0.3585,card_token,tok_card_de36caa0890a,4444,false,2025-05-26T08:26:00Z
SALE03494,P0048,C00642,S0053,PR012,SUP005,20250313,8,3.55,0.00,28.40,21.52,0.2423,card_token,tok_card_fbe5e0fb5acb,2222,false,2025-03-13T08:42:00Z
SALE03495,P0025,C00458,S0110,PR001,SUP008,20250723,5,6.99,0.00,34.95,23.85,0.3176,iban_token,tok_iban_ES14_TSTB_7088907805,,true,2025-07-23T14:03:00Z
SALE03496,P0012,C01015,S0053,PR006,SUP006,20250307,8,3.32,3.98,22.58,18.00,0.2028,card_token,tok_card_aa8cb6b147a3,1881,false,2025-03-07T11:22:00Z
SALE03497,P0019,C00454,S0042,PR012,SUP001,20251203,2,4.88,0.00,9.76,6.38,0.3463,wallet,tok_wallet_df5690ee5cca,,false,2025-12-03T17:03:00Z
SALE03498,P0030,C01131,S0100,PR011,SUP005,20251119,2,4.47,0.00,8.94,5.78,0.3535,iban_token,tok_iban_FR74_TSTB_9365373980,,true,2025-11-19T12:32:00Z
SALE03499,P0055,C01931,S0116,PR012,SUP008,20260127,5,1.86,0.00,9.30,5.90,0.3656,card_token,tok_card_8cda88fd7eaf,4242,false,2026-01-27T20:20:00Z
